      0: system.pc.south_bridge.cmos.rtc: Real-time clock set to Sun Jan  1 00:00:00 2012
  3635730248150   6        Seq                Done       >       [0x111dda0, line 0x111dd80] 2 cycles
  3635730248150   6    L0Cache              Ifetch      S>S      [0x111dd80, line 0x111dd80] 
  3635730248535   5        Seq               Begin       >       [0x111d408, line 0x111d400] IFETCH
  3635730248535   4        Seq               Begin       >       [0x111d9f8, line 0x111d9c0] IFETCH
  3635730248535   6        Seq               Begin       >       [0x2356fbcf0, line 0x2356fbcc0] LD
  3635730248535   2        Seq                Done       >       [0x235cac470, line 0x235cac440] 2 cycles
  3635730248535   2    L0Cache               Store      M>M      [0x235cac440, line 0x235cac440] 
  3635730248535   1        Seq                Done       >       [0x111dec8, line 0x111dec0] 2 cycles
  3635730248535   1    L0Cache              Ifetch      S>S      [0x111dec0, line 0x111dec0] 
  3635730248920   2        Seq               Begin       >       [0x107a660, line 0x107a640] IFETCH
  3635730248920   1        Seq               Begin       >       [0x111ded0, line 0x111dec0] IFETCH
  3635730249000   3    L1Cache            Fwd_GETS     MM>SS     [0x23561f1c0, line 0x23561f1c0] 
  3635730249305   6        Seq                Done       >       [0x2356fbcf0, line 0x2356fbcc0] 2 cycles
  3635730249305   6    L0Cache                Load      M>M      [0x2356fbcc0, line 0x2356fbcc0] 
  3635730249305   4        Seq                Done       >       [0x111d9f8, line 0x111d9c0] 2 cycles
  3635730249305   4    L0Cache              Ifetch      S>S      [0x111d9c0, line 0x111d9c0] 
  3635730249305   5        Seq                Done       >       [0x111d408, line 0x111d400] 2 cycles
  3635730249305   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730249690   6        Seq               Begin       >       [0x111dda0, line 0x111dd80] IFETCH
  3635730249690   4        Seq               Begin       >       [0x111d9f8, line 0x111d9c0] IFETCH
  3635730249690   5        Seq               Begin       >       [0x111d408, line 0x111d400] IFETCH
  3635730249690   1        Seq                Done       >       [0x111ded0, line 0x111dec0] 2 cycles
  3635730249690   1    L0Cache              Ifetch      S>S      [0x111dec0, line 0x111dec0] 
  3635730249690   2        Seq                Done       >       [0x107a660, line 0x107a640] 2 cycles
  3635730249690   2    L0Cache              Ifetch      S>S      [0x107a640, line 0x107a640] 
  3635730250075   1        Seq               Begin       >       [0x111ded0, line 0x111dec0] IFETCH
  3635730250075   2        Seq               Begin       >       [0x107a668, line 0x107a640] IFETCH
  3635730250075   3        Seq                Done       >       [0x2356b0358, line 0x2356b0340] 197 cycles
  3635730250075   3    L0Cache                Data     IS>S      [0x2356b0340, line 0x2356b0340] 
  3635730250460   3        Seq               Begin       >       [0x112caa0, line 0x112ca80] IFETCH
  3635730250460   5        Seq                Done       >       [0x111d408, line 0x111d400] 2 cycles
  3635730250460   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730250460   4        Seq                Done       >       [0x111d9f8, line 0x111d9c0] 2 cycles
  3635730250460   4    L0Cache              Ifetch      S>S      [0x111d9c0, line 0x111d9c0] 
  3635730250460   6        Seq                Done       >       [0x111dda0, line 0x111dd80] 2 cycles
  3635730250460   6    L0Cache              Ifetch      S>S      [0x111dd80, line 0x111dd80] 
  3635730250845   5        Seq               Begin       >       [0x111d408, line 0x111d400] IFETCH
  3635730250845   4        Seq               Begin       >       [0x111d9f8, line 0x111d9c0] IFETCH
  3635730250845   6        Seq               Begin       >       [0x111dda8, line 0x111dd80] IFETCH
  3635730250845   2        Seq                Done       >       [0x107a668, line 0x107a640] 2 cycles
  3635730250845   2    L0Cache              Ifetch      S>S      [0x107a640, line 0x107a640] 
  3635730250845   1        Seq                Done       >       [0x111ded0, line 0x111dec0] 2 cycles
  3635730250845   1    L0Cache              Ifetch      S>S      [0x111dec0, line 0x111dec0] 
  3635730251230   2        Seq               Begin       >       [0x235524da0, line 0x235524d80] LD
  3635730251230   1        Seq               Begin       >       [0x111ded8, line 0x111dec0] IFETCH
  3635730251230   3        Seq                Done       >       [0x112caa0, line 0x112ca80] 2 cycles
  3635730251230   3    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730251615   3        Seq               Begin       >       [0x112caa0, line 0x112ca80] IFETCH
  3635730251615   6        Seq                Done       >       [0x111dda8, line 0x111dd80] 2 cycles
  3635730251615   6    L0Cache              Ifetch      S>S      [0x111dd80, line 0x111dd80] 
  3635730251615   4        Seq                Done       >       [0x111d9f8, line 0x111d9c0] 2 cycles
  3635730251615   4    L0Cache              Ifetch      S>S      [0x111d9c0, line 0x111d9c0] 
  3635730251615   5        Seq                Done       >       [0x111d408, line 0x111d400] 2 cycles
  3635730251615   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730252000   6        Seq               Begin       >       [0x111da90, line 0x111da80] IFETCH
  3635730252000   4        Seq               Begin       >       [0x111da00, line 0x111da00] IFETCH
  3635730252000   5        Seq               Begin       >       [0x111d410, line 0x111d400] IFETCH
  3635730252000   1        Seq                Done       >       [0x111ded8, line 0x111dec0] 2 cycles
  3635730252000   1    L0Cache              Ifetch      S>S      [0x111dec0, line 0x111dec0] 
  3635730252000   2        Seq                Done       >       [0x235524da0, line 0x235524d80] 2 cycles
  3635730252000   2    L0Cache                Load      M>M      [0x235524d80, line 0x235524d80] 
  3635730252385   1        Seq               Begin       >       [0x23559ace8, line 0x23559acc0] ST
  3635730252385   2        Seq               Begin       >       [0x111d1e0, line 0x111d1c0] IFETCH
  3635730252385   3        Seq                Done       >       [0x112caa0, line 0x112ca80] 2 cycles
  3635730252385   3    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730252770   3        Seq               Begin       >       [0x112caa8, line 0x112ca80] IFETCH
  3635730252770   5        Seq                Done       >       [0x111d410, line 0x111d400] 2 cycles
  3635730252770   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730252770   4        Seq                Done       >       [0x111da00, line 0x111da00] 2 cycles
  3635730252770   4    L0Cache              Ifetch      S>S      [0x111da00, line 0x111da00] 
  3635730252770   6        Seq                Done       >       [0x111da90, line 0x111da80] 2 cycles
  3635730252770   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730253000   5    L2Cache             Unblock    IGS>ILS    [0x2356b0340, line 0x2356b0340] 
  3635730253155   5        Seq               Begin       >       [0x111d410, line 0x111d400] IFETCH
  3635730253155   4        Seq               Begin       >       [0x111da00, line 0x111da00] IFETCH
  3635730253155   6        Seq               Begin       >       [0x111da98, line 0x111da80] IFETCH
  3635730253155   2        Seq                Done       >       [0x111d1e0, line 0x111d1c0] 2 cycles
  3635730253155   2    L0Cache              Ifetch      S>S      [0x111d1c0, line 0x111d1c0] 
  3635730253155   1        Seq                Done       >       [0x23559ace8, line 0x23559acc0] 2 cycles
  3635730253155   1    L0Cache               Store      M>M      [0x23559acc0, line 0x23559acc0] 
  3635730253540   2        Seq               Begin       >       [0x235524da8, line 0x235524d80] LD
  3635730253540   1        Seq               Begin       >       [0x1522a90, line 0x1522a80] IFETCH
  3635730253540   3        Seq                Done       >       [0x112caa8, line 0x112ca80] 2 cycles
  3635730253540   3    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730253925   3        Seq               Begin       >       [0x2356b0358, line 0x2356b0340] LD
  3635730253925   6        Seq                Done       >       [0x111da98, line 0x111da80] 2 cycles
  3635730253925   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730253925   4        Seq                Done       >       [0x111da00, line 0x111da00] 2 cycles
  3635730253925   4    L0Cache              Ifetch      S>S      [0x111da00, line 0x111da00] 
  3635730253925   5        Seq                Done       >       [0x111d410, line 0x111d400] 2 cycles
  3635730253925   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730254310   6        Seq               Begin       >       [0x2356fbd10, line 0x2356fbd00] LD
  3635730254310   4        Seq               Begin       >       [0x23fff8000, line 0x23fff8000] LD
  3635730254310   5        Seq               Begin       >       [0x111d410, line 0x111d400] IFETCH
  3635730254310   1        Seq                Done       >       [0x1522a90, line 0x1522a80] 2 cycles
  3635730254310   1    L0Cache              Ifetch      S>S      [0x1522a80, line 0x1522a80] 
  3635730254310   2        Seq                Done       >       [0x235524da8, line 0x235524d80] 2 cycles
  3635730254310   2    L0Cache                Load      M>M      [0x235524d80, line 0x235524d80] 
  3635730254695   1        Seq               Begin       >       [0x23559ace0, line 0x23559acc0] ST
  3635730254695   2        Seq               Begin       >       [0x111d1e0, line 0x111d1c0] IFETCH
  3635730254695   3        Seq                Done       >       [0x2356b0358, line 0x2356b0340] 2 cycles
  3635730254695   3    L0Cache                Load      S>S      [0x2356b0340, line 0x2356b0340] 
  3635730255000   7    L1Cache        DataS_fromL1     IS>S      [0x23561f1c0, line 0x23561f1c0] 
  3635730255080   3        Seq               Begin       >       [0x112caa8, line 0x112ca80] IFETCH
  3635730255080   5        Seq                Done       >       [0x111d410, line 0x111d400] 2 cycles
  3635730255080   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730255080   4        Seq                Done       >       [0x23fff8000, line 0x23fff8000] 2 cycles
  3635730255080   4    L0Cache                Load      S>S      [0x23fff8000, line 0x23fff8000] 
  3635730255080   6        Seq                Done       >       [0x2356fbd10, line 0x2356fbd00] 2 cycles
  3635730255080   6    L0Cache                Load      M>M      [0x2356fbd00, line 0x2356fbd00] 
  3635730255465   5        Seq               Begin       >       [0x111d418, line 0x111d400] IFETCH
  3635730255465   4        Seq               Begin       >       [0x111da08, line 0x111da00] IFETCH
  3635730255465   6        Seq               Begin       >       [0x111da98, line 0x111da80] IFETCH
  3635730255465   2        Seq                Done       >       [0x111d1e0, line 0x111d1c0] 2 cycles
  3635730255465   2    L0Cache              Ifetch      S>S      [0x111d1c0, line 0x111d1c0] 
  3635730255465   1        Seq                Done       >       [0x23559ace0, line 0x23559acc0] 2 cycles
  3635730255465   1    L0Cache               Store      M>M      [0x23559acc0, line 0x23559acc0] 
  3635730255850   2        Seq               Begin       >       [0x111d1e8, line 0x111d1c0] IFETCH
  3635730255850   1        Seq               Begin       >       [0x1522a90, line 0x1522a80] IFETCH
  3635730255850   6    L0Cache         Use_Timeout    E_W>E      [0x2354f2700, line 0x2354f2700] 
  3635730255850   3        Seq                Done       >       [0x112caa8, line 0x112ca80] 2 cycles
  3635730255850   3    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730256000   7    L2Cache         L1_PUT_data IFLOXX>ILXWD  [0x23561f1c0, line 0x23561f1c0] 
  3635730256235   3        Seq               Begin       >       [0x112caa8, line 0x112ca80] IFETCH
  3635730256235   6        Seq                Done       >       [0x111da98, line 0x111da80] 2 cycles
  3635730256235   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730256235   4        Seq                Done       >       [0x111da08, line 0x111da00] 2 cycles
  3635730256235   4    L0Cache              Ifetch      S>S      [0x111da00, line 0x111da00] 
  3635730256235   5        Seq                Done       >       [0x111d418, line 0x111d400] 2 cycles
  3635730256235   5    L0Cache              Ifetch      S>S      [0x111d400, line 0x111d400] 
  3635730256620   6        Seq               Begin       >       [0x2354f2708, line 0x2354f2700] LD
  3635730256620   4        Seq               Begin       >       [0x111da08, line 0x111da00] IFETCH
  3635730256620   5        Seq               Begin       >       [0x111d418, line 0x111d400] IFETCH
  3635730256620   1        Seq                Done       >       [0x1522a90, line 0x1522a80] 2 cycles
  3635730256620   1    L0Cache              Ifetch      S>S      [0x1522a80, line 0x1522a80] 
